year, month, day, hour, minute, second, I total up North [MA], I total down North [MA], I day up North [MA], I day down North [MA], I night up North [MA], I night down North [MA], I total up South [MA], I total down South [MA], I day up South [MA], I day down South [MA] I night up South [MA], I night down South [MA]
2017 09 07 02 32 00     1.42   -1.62    0.95   -1.21    0.46   -0.41    1.28   -1.27    0.72   -0.72    0.57   -0.55
2017 09 07 02 34 00     1.43   -1.53    1.02   -1.13    0.41   -0.40    1.37   -1.51    0.81   -0.87    0.56   -0.63
2017 09 07 02 36 00     1.73   -1.84    1.21   -1.42    0.51   -0.42    1.40   -1.48    0.78   -0.82    0.62   -0.66
2017 09 07 02 38 00     1.63   -1.77    1.14   -1.36    0.48   -0.40    1.64   -1.76    1.05   -1.12    0.59   -0.63
2017 09 07 02 40 00     2.03   -2.32    1.43   -1.70    0.60   -0.62    1.79   -1.73    1.07   -1.11    0.72   -0.63
2017 09 07 02 42 00     2.18   -2.22    1.50   -1.67    0.69   -0.55    1.49   -1.50    0.89   -1.01    0.60   -0.49
2017 09 07 02 44 00     2.22   -2.18    1.52   -1.57    0.70   -0.61    1.51   -1.50    0.93   -1.05    0.57   -0.44
2017 09 07 02 46 00     2.04   -2.13    1.37   -1.47    0.67   -0.66    1.53   -1.72    0.88   -1.06    0.65   -0.66
2017 09 07 02 48 00     2.01   -2.25    1.42   -1.68    0.58   -0.57    1.40   -1.75    0.83   -1.09    0.57   -0.66
2017 09 07 02 50 00     1.86   -2.20    1.33   -1.61    0.53   -0.59    1.61   -2.05    0.85   -1.26    0.76   -0.79
2017 09 07 02 52 00     1.97   -2.36    1.42   -1.80    0.55   -0.56    1.31   -1.81    0.73   -1.09    0.58   -0.73
2017 09 07 02 54 00     2.00   -2.30    1.47   -1.73    0.53   -0.56    1.50   -1.72    0.84   -1.03    0.66   -0.69
2017 09 07 02 56 00     1.95   -2.35    1.36   -1.79    0.59   -0.56    1.57   -1.71    0.92   -1.10    0.65   -0.61
2017 09 07 02 58 00     1.73   -2.10    1.22   -1.53    0.51   -0.57    1.52   -1.67    0.80   -1.05    0.72   -0.62
2017 09 07 03 00 00     1.70   -2.03    1.23   -1.43    0.46   -0.59    1.99   -2.12    1.12   -1.36    0.87   -0.76
2017 09 07 03 02 00     1.74   -2.04    1.22   -1.44    0.51   -0.60    1.68   -2.00    0.81   -1.12    0.87   -0.88
2017 09 07 03 04 00     1.83   -2.09    1.21   -1.46    0.63   -0.63    1.66   -1.98    0.78   -1.13    0.88   -0.84
2017 09 07 03 06 00     1.76   -2.02    1.24   -1.48    0.53   -0.54    2.12   -2.38    1.37   -1.48    0.75   -0.90
2017 09 07 03 08 00     1.94   -2.16    1.49   -1.60    0.45   -0.56    2.21   -2.36    1.35   -1.34    0.87   -1.02
2017 09 07 03 10 00     1.90   -2.06    1.38   -1.37    0.52   -0.69    2.40   -2.68    1.68   -1.64    0.73   -1.05
2017 09 07 03 12 00     1.97   -2.33    1.55   -1.66    0.41   -0.67    2.20   -2.29    1.39   -1.22    0.81   -1.07
2017 09 07 03 14 00     2.41   -2.43    1.63   -1.63    0.78   -0.80    2.33   -2.33    1.28   -1.08    1.05   -1.25
2017 09 07 03 16 00     2.72   -2.68    1.77   -1.86    0.95   -0.82    2.39   -2.37    1.40   -1.19    0.99   -1.17
2017 09 07 03 18 00     2.42   -2.54    1.53   -1.67    0.89   -0.88    2.40   -2.38    1.30   -1.12    1.09   -1.26
2017 09 07 03 20 00     2.55   -2.62    1.65   -1.64    0.90   -0.97    2.22   -2.25    1.08   -1.02    1.14   -1.22
2017 09 07 03 22 00     2.64   -2.69    1.67   -1.70    0.97   -0.99    2.19   -2.28    0.97   -0.92    1.22   -1.36
2017 09 07 03 24 00     3.05   -3.14    1.73   -1.83    1.32   -1.31    2.26   -2.34    0.96   -0.88    1.30   -1.46
2017 09 07 03 26 00     2.74   -2.91    1.61   -1.63    1.14   -1.28    2.44   -2.47    0.96   -0.91    1.48   -1.56
2017 09 07 03 28 00     3.07   -3.14    1.75   -1.83    1.32   -1.31    2.30   -2.34    0.91   -1.00    1.38   -1.34
2017 09 07 03 30 00     3.18   -3.44    1.92   -2.06    1.26   -1.38    2.73   -2.93    0.99   -1.10    1.75   -1.82
2017 09 07 03 32 00     3.23   -3.64    1.79   -2.08    1.44   -1.56    2.67   -2.81    0.95   -1.14    1.73   -1.67
2017 09 07 03 34 00     2.99   -3.47    1.60   -1.96    1.40   -1.50    3.04   -3.15    1.32   -1.38    1.72   -1.77
2017 09 07 03 36 00     3.17   -3.65    1.56   -1.94    1.61   -1.71    3.26   -3.46    1.51   -1.60    1.75   -1.86
2017 09 07 03 38 00     3.41   -3.62    1.58   -1.87    1.83   -1.75    3.59   -4.01    1.57   -1.88    2.02   -2.12
2017 09 07 03 40 00     3.49   -3.72    1.75   -1.98    1.75   -1.74    3.58   -3.82    1.56   -1.72    2.03   -2.10
2017 09 07 03 42 00     3.85   -3.95    1.84   -2.04    2.02   -1.91    3.59   -3.94    1.49   -1.72    2.10   -2.22
2017 09 07 03 44 00     3.80   -3.93    1.81   -1.94    2.00   -1.98    3.76   -3.96    1.63   -1.72    2.13   -2.24
2017 09 07 03 46 00     3.71   -3.91    1.85   -2.13    1.86   -1.78    3.71   -3.95    1.70   -1.82    2.02   -2.12
2017 09 07 03 48 00     3.64   -3.88    2.06   -2.25    1.57   -1.63    4.15   -4.41    1.97   -2.14    2.17   -2.26
2017 09 07 03 50 00     4.10   -4.25    2.35   -2.56    1.76   -1.69    3.90   -4.17    1.94   -2.06    1.96   -2.10
2017 09 07 03 52 00     4.58   -4.97    2.79   -3.22    1.79   -1.75    4.50   -4.62    2.40   -2.53    2.10   -2.09
2017 09 07 03 54 00     4.96   -5.14    2.81   -3.06    2.15   -2.08    4.33   -4.46    2.32   -2.48    2.01   -1.98
2017 09 07 03 56 00     5.08   -5.03    2.98   -3.18    2.10   -1.86    4.51   -4.68    2.51   -2.61    2.00   -2.06
2017 09 07 03 58 00     5.14   -4.86    3.04   -3.08    2.10   -1.79    4.07   -4.36    2.32   -2.50    1.74   -1.86
2017 09 07 04 00 00     5.32   -5.09    2.94   -2.92    2.38   -2.17    4.37   -4.57    2.37   -2.37    2.00   -2.20
2017 09 07 04 02 00     5.01   -5.18    2.83   -3.21    2.18   -1.97    3.92   -4.09    2.17   -2.32    1.75   -1.77
2017 09 07 04 04 00     5.16   -5.40    2.94   -3.41    2.21   -1.99    3.49   -3.72    1.74   -1.94    1.76   -1.78
2017 09 07 04 06 00     5.00   -5.47    2.69   -3.25    2.31   -2.22    3.89   -3.94    2.19   -2.21    1.70   -1.73
2017 09 07 04 08 00     4.79   -5.29    2.51   -3.05    2.28   -2.24    3.80   -3.76    2.11   -2.10    1.69   -1.66
2017 09 07 04 10 00     4.48   -4.64    2.37   -2.56    2.11   -2.09    3.46   -3.53    1.75   -1.89    1.71   -1.63
2017 09 07 04 12 00     4.44   -4.62    2.40   -2.50    2.04   -2.12    3.61   -3.73    1.88   -1.94    1.73   -1.80
2017 09 07 04 14 00     4.54   -4.47    2.54   -2.61    2.00   -1.86    3.50   -3.84    1.72   -1.91    1.78   -1.92
2017 09 07 04 16 00     4.31   -4.42    2.44   -2.57    1.87   -1.85    3.51   -3.78    1.87   -1.90    1.64   -1.87
2017 09 07 04 18 00     4.86   -5.17    2.69   -2.98    2.17   -2.19    3.70   -3.99    1.64   -1.83    2.06   -2.16
2017 09 07 04 20 00     4.43   -4.69    2.47   -2.79    1.96   -1.90    3.47   -3.65    1.45   -1.69    2.02   -1.96
2017 09 07 04 22 00     4.21   -4.51    2.39   -2.69    1.82   -1.82    3.21   -3.39    1.46   -1.58    1.76   -1.81
2017 09 07 04 24 00     4.56   -4.86    2.49   -2.79    2.07   -2.06    3.76   -3.91    1.81   -1.94    1.94   -1.97
2017 09 07 04 26 00     4.10   -4.28    2.49   -2.67    1.62   -1.61    3.60   -3.63    1.54   -1.69    2.06   -1.94
2017 09 07 04 28 00     3.44   -3.62    2.06   -2.24    1.37   -1.38    4.15   -4.29    1.89   -2.25    2.26   -2.03
2017 09 07 04 30 00     3.39   -3.67    2.09   -2.30    1.30   -1.37    3.62   -3.80    1.80   -2.08    1.82   -1.73
2017 09 07 04 32 00     3.50   -3.70    2.16   -2.40    1.33   -1.30    3.74   -3.94    1.92   -2.28    1.81   -1.66
2017 09 07 04 34 00     4.42   -4.51    2.27   -2.43    2.15   -2.08    3.29   -3.60    1.46   -1.90    1.83   -1.70
2017 09 07 04 36 00     4.63   -4.82    2.03   -2.27    2.60   -2.55    4.09   -4.23    1.64   -2.03    2.45   -2.20
2017 09 07 04 38 00     4.68   -4.62    2.25   -2.31    2.43   -2.31    4.28   -4.00    1.77   -1.84    2.50   -2.16
2017 09 07 04 40 00     4.69   -4.68    2.27   -2.32    2.41   -2.36    4.81   -4.42    1.81   -1.85    3.00   -2.57
2017 09 07 04 42 00     4.91   -4.73    2.44   -2.35    2.46   -2.38    4.47   -4.52    1.66   -1.79    2.81   -2.73
2017 09 07 04 44 00     4.02   -4.09    2.14   -2.26    1.88   -1.82    4.54   -4.82    1.64   -2.02    2.90   -2.79
